action,month,day,hour,count,sum,avg,std,step
TRANSFER,10,16,12,402,365567261.4,909371.297,632789.9733,396
TRANSFER,10,16,13,532,623876339.6,1172699.887,872272.4141,397
TRANSFER,10,16,19,822,485700124.7,590876.0641,426188.2006,403
TRANSFER,10,16,20,2017,765565754.6,379556.6458,269123.8228,404
TRANSFER,10,16,21,1744,411195740.3,235777.374,164549.5108,405
TRANSFER,10,16,22,1353,343070447.5,253562.7846,188526.3828,406
TRANSFER,10,16,23,789,232354689.1,294492.6351,200393.2754,407
TRANSFER,10,17,0,798,299639072.4,375487.5595,294045.5408,408
TRANSFER,10,17,1,47,3421524.51,72798.39383,53958.97248,409
TRANSFER,10,17,5,33,1650619.01,50018.75788,29910.16576,413
TRANSFER,10,17,8,318,145468248.9,457447.3236,321068.9147,416
TRANSFER,10,17,11,166,74405469.15,448225.7178,316459.1145,419
TRANSFER,10,17,12,404,375920981.4,930497.4787,669492.1012,420
TRANSFER,10,17,14,212,276602017.2,1304726.496,955562.6665,422
TRANSFER,10,17,15,130,39483308.94,303717.7611,211620.9964,423
TRANSFER,10,17,18,731,244053274.1,333862.2081,244824.9269,426
TRANSFER,10,17,20,319,86952616.17,272578.7341,209473.9628,428
TRANSFER,10,17,21,246,51181276.37,208053.969,146649.7129,429
TRANSFER,10,17,23,171,21355796.99,124887.7017,88469.66225,431
TRANSFER,10,18,4,15,911749.54,60783.30267,37153.18296,436
TRANSFER,10,18,7,89,23214735.88,260839.729,189609.0514,439
TRANSFER,10,18,10,176,39017624.83,221691.0502,156710.4486,442
TRANSFER,10,18,13,5,558127.23,111625.446,128132.5261,445
TRANSFER,10,18,16,314,97778595.79,311396.8019,237591.1803,448
TRANSFER,10,18,17,165,54230312.65,328668.5615,218893.103,449
TRANSFER,10,18,19,427,88010291.17,206113.0941,143295.6438,451
TRANSFER,10,18,20,16,2368805.1,148050.3188,112966.208,452
TRANSFER,10,18,21,6,830966.9,138494.4833,62966.54353,453
TRANSFER,10,18,22,2,315184.77,157592.385,105089.765,454
TRANSFER,10,18,23,70,9891118.83,141301.6976,108268.5921,455
TRANSFER,10,19,2,25,2627578.58,105103.1432,63668.42369,458
TRANSFER,10,19,4,1,131493.72,131493.72,0,460
TRANSFER,10,19,5,2,20253.4,10126.7,3955.09,461
TRANSFER,10,19,10,161,213910195.8,1328634.757,990427.2864,466
TRANSFER,10,19,13,999,724725417.5,725450.8683,522396.7622,469
TRANSFER,10,19,15,368,214282187.2,582288.5523,417750.8768,471
TRANSFER,10,19,16,8,3066761.65,383345.2063,273286.523,472
TRANSFER,10,19,18,326,248979507.1,763740.8194,556925.5555,474
TRANSFER,10,19,20,481,189897211.6,394796.6977,278093.8849,476
TRANSFER,10,19,22,189,28137966.57,148878.13,97135.87706,478
TRANSFER,10,19,23,70,8782656.22,125466.5174,86991.65052,479
TRANSFER,10,20,3,44,11130989.91,252977.0434,191783.7418,483
TRANSFER,10,20,7,150,22269932.78,148466.2185,98143.11469,487
TRANSFER,10,20,10,556,364164320.1,654971.7988,458399.1208,490
TRANSFER,10,20,12,825,1117198748,1354180.301,986213.3322,492
TRANSFER,10,20,13,291,561264599.5,1928744.328,1384943.342,493
TRANSFER,10,20,15,507,678660383.9,1338580.639,980933.6231,495
TRANSFER,10,20,16,135,72068272.43,533839.055,390559.885,496
TRANSFER,10,20,20,800,146055082.8,182568.8535,122060.0621,500
TRANSFER,10,20,22,23,5627107.25,244656.837,163739.1095,502
TRANSFER,10,20,23,185,21840189.12,118055.0763,85493.25602,503
TRANSFER,10,21,1,176,20764180.98,117978.301,83679.35188,505
TRANSFER,10,21,5,22,7238924.81,329042.0368,241906.9666,509
TRANSFER,10,21,10,1344,2218457997,1650638.39,1179195.189,514
TRANSFER,10,21,13,202,103016171.2,509981.0457,369735.1996,517
TRANSFER,10,21,14,577,294928795.7,511141.7603,366479.811,518
TRANSFER,10,21,16,439,376353973.4,857298.3449,600828.4041,520
TRANSFER,10,21,18,2287,5186810756,2267953.982,1658356.784,522
TRANSFER,10,21,20,302,101703423.9,336766.3043,233247.6591,524
TRANSFER,10,21,21,918,200357288.9,218254.1274,145205.1483,525
TRANSFER,10,21,22,301,49521565.04,164523.4719,109931.7707,526
TRANSFER,10,21,23,308,94637658.7,307265.1256,224122.9099,527
TRANSFER,10,22,0,102,20481754.23,200801.5121,148474.43,528
TRANSFER,10,22,1,1,54997.22,54997.22,0,529
TRANSFER,10,22,2,99,32916038.51,332485.2375,235628.4629,530
TRANSFER,10,22,3,12,1044221.85,87018.4875,60482.00876,531
TRANSFER,10,22,4,3,76062.88,25354.29333,12631.67939,532
TRANSFER,10,22,6,69,8597343.41,124599.1799,92104.35023,534
TRANSFER,10,22,10,375,1097931466,2927817.244,2082730.786,538
TRANSFER,10,22,12,1021,1180648267,1156364.61,842792.203,540
TRANSFER,10,22,14,751,396634543.2,528141.8685,368010.1697,542
TRANSFER,10,22,16,877,958884568,1093368.949,834722.1711,544
TRANSFER,10,22,18,723,321244554.1,444321.6515,325363.4826,546
TRANSFER,10,22,20,680,190422348.6,280032.8656,197254.3902,548
TRANSFER,10,22,21,59,14164704.07,240079.73,182142.9802,549
TRANSFER,10,22,22,594,81219484.31,136733.1386,93938.1718,550
TRANSFER,10,22,23,111,20253675.87,182465.5484,139093.4481,551
TRANSFER,10,23,0,140,20794990.11,148535.6436,94320.72152,552
TRANSFER,10,23,3,10,419943.6,41994.36,33459.17643,555
TRANSFER,10,23,11,8,18468856.52,2308607.065,1239006.488,563
TRANSFER,10,23,13,625,458080591.2,732928.9459,514630.5598,565
TRANSFER,10,23,15,672,278060775.2,413780.9155,291791.9123,567
TRANSFER,10,23,19,566,388107836.3,685702.891,489809.1373,571
TRANSFER,10,23,21,458,90069460.83,196658.2114,141045.371,573
TRANSFER,10,23,22,357,116226441.5,325564.262,225988.8089,574
TRANSFER,10,24,0,69,3893550.12,56428.26261,35256.23908,576
TRANSFER,10,24,1,21,2431969.39,115808.0662,64893.37565,577
TRANSFER,10,24,2,7,715367.36,102195.3371,70060.59214,578
TRANSFER,10,24,4,7,552687.67,78955.38143,45786.97519,580
TRANSFER,10,24,6,83,7665140.74,92351.09325,62141.68513,582
TRANSFER,10,24,9,113,36426103.59,322354.899,237897.4117,585
TRANSFER,10,24,14,840,634376554.2,755210.1836,554326.816,590
TRANSFER,10,24,16,519,431798466.1,831981.6302,622698.216,592
TRANSFER,10,24,18,78,35603100.1,456450.0013,314219.8664,594
TRANSFER,10,24,20,1250,310644058.7,248515.2469,172715.7609,596
TRANSFER,10,24,21,303,52514605.16,173315.5286,120892.0506,597
TRANSFER,10,24,22,136,17215247.03,126582.6987,89767.17919,598
TRANSFER,10,24,23,238,22229993.97,93403.33601,63567.2463,599
TRANSFER,10,25,1,80,8722349.48,109029.3685,79806.58493,601
TRANSFER,10,25,8,187,42386346.53,226664.9547,156150.5622,608
TRANSFER,10,25,10,158,23688807.56,149929.1618,91276.49845,610
TRANSFER,10,25,12,376,141468575.6,376246.2116,259301.7917,612
TRANSFER,10,25,13,1,89283.84,89283.84,0,613
TRANSFER,10,25,14,142,14022489.75,98749.92782,60378.61612,614
TRANSFER,10,25,17,318,68233963.09,214572.211,152380.6496,617
TRANSFER,10,25,19,314,120573120.2,383990.8285,274022.448,619
TRANSFER,10,25,21,142,26617678.53,187448.4404,117931.1739,621
TRANSFER,10,26,6,14,1687471.4,120533.6714,63990.80552,630
TRANSFER,10,26,13,488,187900708.2,385042.4348,268972.3378,637
TRANSFER,10,26,16,119,89529989.95,752352.8567,545829.0048,640
TRANSFER,10,26,18,170,41931691.53,246657.009,154961.7284,642
TRANSFER,10,26,20,223,48042053.29,215435.2165,150337.1716,644
TRANSFER,10,27,1,25,7698738.92,307949.5568,199358.8307,649
TRANSFER,10,27,8,373,74786991.49,200501.3177,134372.5183,656
TRANSFER,10,27,11,363,1414082950,3895545.316,2818843.665,659
TRANSFER,10,27,13,728,383584869.3,526902.293,368843.5427,661
TRANSFER,10,27,16,164,161236498.1,983149.3787,757615.9603,664
TRANSFER,10,27,19,175,53329441.24,304739.6642,212050.0595,667
TRANSFER,10,27,21,26,7993058.15,307425.3135,183298.5932,669
TRANSFER,10,27,22,235,47600249.34,202554.2525,150230.7101,670
TRANSFER,10,28,0,10,1533325.45,153332.545,85236.52933,672
TRANSFER,10,28,1,44,12780089,290456.5682,170777.5149,673
TRANSFER,10,28,3,2,76104.01,38052.005,2639.925,675
TRANSFER,10,28,7,28,21472670.34,766881.0836,567730.3684,679
TRANSFER,10,28,9,679,415829361,612414.3756,433001.0812,681
TRANSFER,10,28,12,758,3488439938,4602163.506,3333226.261,684
TRANSFER,10,28,15,124,109974262.1,886889.2107,637586.8477,687
TRANSFER,10,28,16,1193,568157401,476242.5825,334873.6819,688
TRANSFER,10,28,18,7,2149041.84,307005.9771,160966.2026,690
TRANSFER,10,28,19,361,199178803.9,551741.839,405978.4075,691
TRANSFER,10,28,20,872,205123785.5,235233.699,165798.8522,692
TRANSFER,10,28,22,328,109361106.2,333418.0067,246614.8998,694
TRANSFER,10,28,23,309,44043525.69,142535.6818,100917.5672,695
TRANSFER,10,29,2,14,715958.27,51139.87643,30735.34093,698
TRANSFER,10,29,3,1,3506.55,3506.55,0,699
TRANSFER,10,29,9,343,372706865.6,1086608.938,856614.4887,705
TRANSFER,10,29,11,43,19361082.88,450257.7414,275556.733,707
TRANSFER,10,29,13,633,302946678.1,478588.7489,335714.2867,709
TRANSFER,10,29,14,582,256238393.2,440272.1533,321257.6258,710
TRANSFER,10,29,16,4,1098906.82,274726.705,221526.7988,712
TRANSFER,10,29,18,217,104074986.4,479608.2321,348605.8085,714
TRANSFER,10,29,19,550,222056498.3,403739.0879,291101.5357,715
TRANSFER,10,29,20,42,12631018.51,300738.536,241693.8588,716
TRANSFER,10,29,21,159,25359119.89,159491.3201,100163.6481,717
TRANSFER,10,29,22,224,28387235.24,126728.7288,88631.06349,718
